cik,company,form,date,filing_index_url
2021780,TORRAMICS A SERIES OF VUVP FUND LLC,D,2024-07-11,https://www.sec.gov/Archives/edgar/data/2021780/000202178024000001/primary_doc.xml
2021835,"DFJG V, LLC",D,2024-07-17,https://www.sec.gov/Archives/edgar/data/2021835/000202183524000001/primary_doc.xml
2021900,"Rise West Arlington Partners, LLC",D/A,2024-09-04,https://www.sec.gov/Archives/edgar/data/2021900/000200756024000054/primary_doc.xml
2021900,"Rise West Arlington Partners, LLC",D,2024-07-01,https://www.sec.gov/Archives/edgar/data/2021900/000200756024000042/primary_doc.xml
2021940,"EBEX IP, LLC",D/A,2024-07-23,https://www.sec.gov/Archives/edgar/data/2021940/000202194024000003/primary_doc.xml
2022054,ROQ LLC,D/A,2024-08-13,https://www.sec.gov/Archives/edgar/data/2022054/000202205424000002/primary_doc.xml
2022183,HPDS HOLDINGS LLC,D/A,2024-07-18,https://www.sec.gov/Archives/edgar/data/2022183/000202218324000003/primary_doc.xml
2022192,"AF HC SPV, LLC",D,2024-09-17,https://www.sec.gov/Archives/edgar/data/2022192/000198559224000001/primary_doc.xml
2022208,Warden Industrial Lancaster LLC,D,2024-08-09,https://www.sec.gov/Archives/edgar/data/2022208/000202220824000002/primary_doc.xml
2022229,Atualani LLC,D/A,2024-07-02,https://www.sec.gov/Archives/edgar/data/2022229/000202222924000002/primary_doc.xml
2022261,FLORENCE PROPERTY GROUP LLC,D,2024-08-15,https://www.sec.gov/Archives/edgar/data/2022261/000202226124000001/primary_doc.xml
2022293,WAGMI 69 - WAGMI Master LLC,D/A,2024-07-19,https://www.sec.gov/Archives/edgar/data/2022293/000202229324000002/primary_doc.xml
2022388,Portfolia 2024 Hey Jane SPV LLC,D,2024-07-01,https://www.sec.gov/Archives/edgar/data/2022388/000202238824000001/primary_doc.xml
2022436,"Radiant Energy Ventures Fund I, LLC",D,2024-07-09,https://www.sec.gov/Archives/edgar/data/2022436/000202243624000001/primary_doc.xml
2022587,"MB Holdings, LLC",D,2024-09-24,https://www.sec.gov/Archives/edgar/data/2022587/000202258724000001/primary_doc.xml
2022628,"Exeter Partnership 2024, LLC",D/A,2024-08-07,https://www.sec.gov/Archives/edgar/data/2022628/000143774924025186/primary_doc.xml
2022632,"UZUM-5, a series of ALEXTAR VC, LLC",D/A,2024-07-11,https://www.sec.gov/Archives/edgar/data/2022632/000202263224000002/primary_doc.xml
2022668,"UZUM-4, a series of ALEXTAR VC, LLC",D,2024-09-06,https://www.sec.gov/Archives/edgar/data/2022668/000202266824000001/primary_doc.xml
2022680,CCV-Spectra-2023 LLC,D,2024-09-18,https://www.sec.gov/Archives/edgar/data/2022680/000202268024000003/primary_doc.xml
2022714,LOLI OTF III LLC,D,2024-07-23,https://www.sec.gov/Archives/edgar/data/2022714/000202271424000002/primary_doc.xml
2022762,"Southwestern Farm Capital Fund II, LLC",D/A,2024-08-30,https://www.sec.gov/Archives/edgar/data/2022762/000202276224000001/primary_doc.xml
2022786,"Southwestern BDB Melkebruk, LLC",D/A,2024-08-30,https://www.sec.gov/Archives/edgar/data/2022786/000202276224000002/primary_doc.xml
2022817,"Hodges Properties II JAX Investors, LLC",D,2024-09-20,https://www.sec.gov/Archives/edgar/data/2022817/000202281724000001/primary_doc.xml
2022850,"KRKN-2, a series of ALEXTAR VC, LLC",D,2024-07-11,https://www.sec.gov/Archives/edgar/data/2022850/000202285024000001/primary_doc.xml
2022902,"Blue Investment Opportunities, LLC - Fortress Series 1",D,2024-09-12,https://www.sec.gov/Archives/edgar/data/2022902/000202290224000001/primary_doc.xml
2022903,"Blue Investment Opportunities, LLC - Urbanic Series 1",D,2024-09-10,https://www.sec.gov/Archives/edgar/data/2022903/000202290324000001/primary_doc.xml
2022916,Forest Light Capital LLC,D,2024-09-25,https://www.sec.gov/Archives/edgar/data/2022916/000202291624000006/primary_doc.xml
2022944,Nadia Partners (AI 1) LLC,D,2024-07-18,https://www.sec.gov/Archives/edgar/data/2022944/000202294424000002/primary_doc.xml
2022955,WESTWOOD V LLC,D,2024-08-26,https://www.sec.gov/Archives/edgar/data/2022955/000202295524000001/primary_doc.xml
2022978,"TVC Fund IX Private Investors, LLC",D/A,2024-07-15,https://www.sec.gov/Archives/edgar/data/2022978/000202297824000003/primary_doc.xml
2023026,Peak Opportunity Fund LLC,D,2024-07-08,https://www.sec.gov/Archives/edgar/data/2023026/000202302624000001/primary_doc.xml
2023027,"GoodFinch Signature Solar Partners, LLC",D,2024-08-09,https://www.sec.gov/Archives/edgar/data/2023027/000095017224000411/primary_doc.xml
2023047,CCV-Skipti-2023 LLC,D/A,2024-09-19,https://www.sec.gov/Archives/edgar/data/2023047/000202304724000004/primary_doc.xml
2023048,Convex North America Insurance Services LLC,D,2024-07-15,https://www.sec.gov/Archives/edgar/data/2023048/000202304824000001/primary_doc.xml
2023103,"Rubbl Holdings, LLC",D,2024-08-19,https://www.sec.gov/Archives/edgar/data/2023103/000202310324000004/primary_doc.xml
2023178,"Cache Exchange Fund - Unix, LLC",D,2024-07-16,https://www.sec.gov/Archives/edgar/data/2023178/000089843224000582/primary_doc.xml
2023195,"TUDOR MCLEOD INCOME FUND, LLC",D/A,2024-09-09,https://www.sec.gov/Archives/edgar/data/2023195/000202319524000002/primary_doc.xml
2023199,ARTIN ENERGY LLC,D/A,2024-07-22,https://www.sec.gov/Archives/edgar/data/2023199/000202319924000002/primary_doc.xml
2023199,ARTIN ENERGY LLC,D/A,2024-07-29,https://www.sec.gov/Archives/edgar/data/2023199/000202319924000003/primary_doc.xml
2023269,Gaingels Wildfire Systems LLC,D,2024-07-09,https://www.sec.gov/Archives/edgar/data/2023269/000202326924000001/primary_doc.xml
2023270,Gaingels Inversion Space LLC,D,2024-09-09,https://www.sec.gov/Archives/edgar/data/2023270/000202327024000001/primary_doc.xml
2023290,"Valkyrie Topco, LLC",D,2024-08-09,https://www.sec.gov/Archives/edgar/data/2023290/000094562124000641/primary_doc.xml
2023290,"Valkyrie Topco, LLC",D,2024-09-13,https://www.sec.gov/Archives/edgar/data/2023290/000094562124000757/primary_doc.xml
2023307,"EMIP 8, LLC",D,2024-08-08,https://www.sec.gov/Archives/edgar/data/2023307/000202330724000001/primary_doc.xml
2023359,"Trestle Financial, LLC",D,2024-07-12,https://www.sec.gov/Archives/edgar/data/2023359/000202335924000001/primary_doc.xml
2023362,C&G Alpine Partners LLC,D,2024-07-03,https://www.sec.gov/Archives/edgar/data/2023362/000202336224000001/primary_doc.xml
2023390,WAGMI 102 - WAGMI Master LLC,D/A,2024-07-19,https://www.sec.gov/Archives/edgar/data/2023390/000202339024000002/primary_doc.xml
2023418,Gaingels CreatorCart LLC,D,2024-07-22,https://www.sec.gov/Archives/edgar/data/2023418/000202341824000001/primary_doc.xml
2023642,"80th Business Park Investors, LLC",D,2024-07-05,https://www.sec.gov/Archives/edgar/data/2023642/000202364224000001/primary_doc.xml
2023663,Kauri Enterprises LLC,D,2024-07-12,https://www.sec.gov/Archives/edgar/data/2023663/000202366324000001/primary_doc.xml
2023749,Jade Associates II-B1 LLC,D,2024-07-22,https://www.sec.gov/Archives/edgar/data/2023749/000198135524000005/primary_doc.xml
2023770,McWhorter Capital LLC.,D,2024-07-01,https://www.sec.gov/Archives/edgar/data/2023770/000202377024000002/primary_doc.xml
2023822,"NecoSage, LLC",D,2024-09-25,https://www.sec.gov/Archives/edgar/data/2023822/000202291624000007/primary_doc.xml
2023824,CONSTELLATION PROGRESSO LLC,D,2024-07-08,https://www.sec.gov/Archives/edgar/data/2023824/000202382424000002/primary_doc.xml
2023830,GENWELL CAPITAL LLC,D/A,2024-07-12,https://www.sec.gov/Archives/edgar/data/2023830/000202383024000008/primary_doc.xml
2023830,GENWELL CAPITAL LLC,D/A,2024-07-12,https://www.sec.gov/Archives/edgar/data/2023830/000202383024000009/primary_doc.xml
2023844,EquityZen Growth Technology Fund LLC - Series 1923,D,2024-07-10,https://www.sec.gov/Archives/edgar/data/2023844/000202384424000001/primary_doc.xml
2023847,"DFS Advisory 1, LLC",D,2024-07-03,https://www.sec.gov/Archives/edgar/data/2023847/000202384724000001/primary_doc.xml
2023887,"Fund FG-ASL, a series of Forge Investments, LLC",D,2024-07-24,https://www.sec.gov/Archives/edgar/data/2023887/000202388724000002/primary_doc.xml
2023962,EquityZen Growth Technology Fund LLC - Series 1932,D,2024-07-30,https://www.sec.gov/Archives/edgar/data/2023962/000202396224000001/primary_doc.xml
2023963,EquityZen Growth Technology Fund LLC - Series 1931,D,2024-09-25,https://www.sec.gov/Archives/edgar/data/2023963/000202054624000002/primary_doc.xml
2023964,EquityZen Growth Technology Fund LLC - Series 1930,D,2024-09-05,https://www.sec.gov/Archives/edgar/data/2023964/000202396424000001/primary_doc.xml
2023966,EquityZen Growth Technology Fund LLC - Series 1928,D,2024-09-06,https://www.sec.gov/Archives/edgar/data/2023966/000202396624000001/primary_doc.xml
2023967,EquityZen Growth Technology Fund LLC - Series 1901,D,2024-09-17,https://www.sec.gov/Archives/edgar/data/2023967/000202396724000001/primary_doc.xml
2023968,EquityZen Growth Technology Fund LLC - Series 1926,D,2024-08-20,https://www.sec.gov/Archives/edgar/data/2023968/000202396824000001/primary_doc.xml
2023979,GEOS Investors LLC,D,2024-08-07,https://www.sec.gov/Archives/edgar/data/2023979/000202398024000003/primary_doc.xml
2024028,SCG Investors III LLC,D,2024-07-03,https://www.sec.gov/Archives/edgar/data/2024028/000202402824000001/primary_doc.xml
2024058,KI Hospitality LLC,D,2024-07-03,https://www.sec.gov/Archives/edgar/data/2024058/000202405824000001/primary_doc.xml
2024109,Helium Opportunity Fund I LLC,D,2024-07-17,https://www.sec.gov/Archives/edgar/data/2024109/000202410924000001/primary_doc.xml
2024123,STRWD Distressed Opportunities XIII Access LLC,D,2024-07-09,https://www.sec.gov/Archives/edgar/data/2024123/000202787024000003/primary_doc.xml
2024143,"ABV 1, LLC",D,2024-07-03,https://www.sec.gov/Archives/edgar/data/2024143/000202820324000001/primary_doc.xml
2024206,"Buckley PLCR CI SPV, LLC",D,2024-07-05,https://www.sec.gov/Archives/edgar/data/2024206/000202420624000001/primary_doc.xml
2024261,"Commercial Holdings Escrow, LLC",D,2024-07-24,https://www.sec.gov/Archives/edgar/data/2024261/000090866224000011/primary_doc.xml
2024263,CQS RCR III Feeder Fund LLC,D,2024-07-19,https://www.sec.gov/Archives/edgar/data/2024263/000094787124000632/primary_doc.xml
2024326,R&R Reelables Holdings LLC,D,2024-07-31,https://www.sec.gov/Archives/edgar/data/2024326/000110465924084438/primary_doc.xml
2024335,"BGA Private Opportunities Fund, LLC - Arlington VI Series",D,2024-09-25,https://www.sec.gov/Archives/edgar/data/2024335/000202433524000001/primary_doc.xml
2024342,OXCART WEBAI I LLC,D,2024-07-02,https://www.sec.gov/Archives/edgar/data/2024342/000202434224000001/primary_doc.xml
2024345,"4TP Jax BB Investors, LLC",D,2024-08-08,https://www.sec.gov/Archives/edgar/data/2024345/000202434524000001/primary_doc.xml
2024363,Oak & Vine Capital Private Credit Fund LLC,D/A,2024-07-15,https://www.sec.gov/Archives/edgar/data/2024363/000202438824000003/primary_doc.xml
2024387,ANTHROPIC - A SERIES OF AURUM VP FUND LLC,D,2024-08-13,https://www.sec.gov/Archives/edgar/data/2024387/000201088624000003/primary_doc.xml
2024388,Madison Investing Private Credit Fund LLC,D/A,2024-07-15,https://www.sec.gov/Archives/edgar/data/2024388/000202438824000001/primary_doc.xml
2024425,OKEANOS VENTURE PARTNERS II LLC-SERIES 124,D,2024-08-21,https://www.sec.gov/Archives/edgar/data/2024425/000202442524000001/primary_doc.xml
2024480,"BGA Real Estate Fund, LLC - Data Center Coinvest Series",D,2024-07-02,https://www.sec.gov/Archives/edgar/data/2024480/000202448024000001/primary_doc.xml
2024485,"Mountainview Road Apartments, LLC",D,2024-07-15,https://www.sec.gov/Archives/edgar/data/2024485/000202448524000001/primary_doc.xml
2024487,WCC Commons Holdings LLC,D,2024-07-29,https://www.sec.gov/Archives/edgar/data/2024487/000202448724000001/primary_doc.xml
2024542,"Mariano & Co Investments, LLC",D,2024-07-01,https://www.sec.gov/Archives/edgar/data/2024542/000202454224000001/primary_doc.xml
2024551,"Cresset Private Markets, LLC - Series 14",D,2024-07-08,https://www.sec.gov/Archives/edgar/data/2024551/000091957424003926/primary_doc.xml
2024552,"Helios Coreshell Partners II, LLC",D/A,2024-07-02,https://www.sec.gov/Archives/edgar/data/2024552/000202455224000002/primary_doc.xml
2024632,"Okeanos SPV 126, LLC",D,2024-07-24,https://www.sec.gov/Archives/edgar/data/2024632/000202463224000001/primary_doc.xml
2024641,MCF Anduril LLC,D,2024-07-09,https://www.sec.gov/Archives/edgar/data/2024641/000202464124000001/primary_doc.xml
2024662,4734 31st Ave South LLC,D,2024-08-13,https://www.sec.gov/Archives/edgar/data/2024662/000202466224000003/primary_doc.xml
2024663,YM Sol Soils I LLC,D,2024-07-26,https://www.sec.gov/Archives/edgar/data/2024663/000202466324000001/primary_doc.xml
2024671,"Rise Matthews Pointe Partners, LLC",D,2024-07-08,https://www.sec.gov/Archives/edgar/data/2024671/000200756024000045/primary_doc.xml
2024672,"Madison Capital Group Corp Bond, LLC",D,2024-07-29,https://www.sec.gov/Archives/edgar/data/2024672/000202467224000001/primary_doc.xml
2024741,"Ambling IV Investments, LLC",D,2024-08-12,https://www.sec.gov/Archives/edgar/data/2024741/000202474124000001/primary_doc.xml
2024745,West Street Capital Partners IX/Private Equity Co-Investment Partners IV Access LLC,D,2024-07-23,https://www.sec.gov/Archives/edgar/data/2024745/000202474524000002/primary_doc.xml
2024865,COVE BORO LLC,D,2024-07-05,https://www.sec.gov/Archives/edgar/data/2024865/000202486524000001/primary_doc.xml
2024865,COVE BORO LLC,D,2024-07-09,https://www.sec.gov/Archives/edgar/data/2024865/000202486524000002/primary_doc.xml
2024872,LBE International Aspen PCF LLC,D/A,2024-07-15,https://www.sec.gov/Archives/edgar/data/2024872/000202438824000002/primary_doc.xml
2024881,"MRCP Fund I, LLC",D,2024-07-03,https://www.sec.gov/Archives/edgar/data/2024881/000202706824000003/primary_doc.xml
2024891,M6 Capital - Aspen Private Credit Fund - LLC,D/A,2024-07-15,https://www.sec.gov/Archives/edgar/data/2024891/000202438824000006/primary_doc.xml
2024974,"Coastal Canton MF Fund, LLC",D/A,2024-07-01,https://www.sec.gov/Archives/edgar/data/2024974/000202497424000004/primary_doc.xml
2024974,"Coastal Canton MF Fund, LLC",D/A,2024-08-05,https://www.sec.gov/Archives/edgar/data/2024974/000202760924000003/primary_doc.xml
2025005,PARLIAMENT CAPITAL SERIES III LLC - SERIES C,D,2024-07-03,https://www.sec.gov/Archives/edgar/data/2025005/000202500524000002/primary_doc.xml
2025007,PARLIAMENT CAPITAL SERIES III LLC - SERIES D,D,2024-07-03,https://www.sec.gov/Archives/edgar/data/2025007/000202500724000001/primary_doc.xml
2025030,PARLIAMENT CAPITAL SERIES III LLC - SERIES A,D,2024-07-02,https://www.sec.gov/Archives/edgar/data/2025030/000202503024000001/primary_doc.xml
2025031,PARLIAMENT CAPITAL SERIES III LLC - SERIES B,D,2024-07-02,https://www.sec.gov/Archives/edgar/data/2025031/000202503024000002/primary_doc.xml
2025044,"Rise Blue Ridge Partners, LLC",D,2024-07-08,https://www.sec.gov/Archives/edgar/data/2025044/000200756024000044/primary_doc.xml
2025135,"AV The Fence Ventures Fund 3, LLC",D,2024-08-08,https://www.sec.gov/Archives/edgar/data/2025135/000202513524000001/primary_doc.xml
2025155,K2 Global AI Fund LLC,D,2024-07-18,https://www.sec.gov/Archives/edgar/data/2025155/000202515524000001/primary_doc.xml
2025274,Gi Property 81 LLC,D,2024-07-15,https://www.sec.gov/Archives/edgar/data/2025274/000114036124033129/primary_doc.xml
2025336,"Infinity Real Estate Fund, LLC Series Retail I",D,2024-07-22,https://www.sec.gov/Archives/edgar/data/2025336/000202533624000001/primary_doc.xml
2025367,"SCG South Salt Lake Portfolio, LLC",D,2024-07-29,https://www.sec.gov/Archives/edgar/data/2025367/000202536724000003/primary_doc.xml
2025502,"CNG 2024 STATIONS II, LLC",D,2024-07-16,https://www.sec.gov/Archives/edgar/data/2025502/000202550224000001/primary_doc.xml
2025503,HPI Real Estate Fund XIV LLC,D,2024-07-15,https://www.sec.gov/Archives/edgar/data/2025503/000202550324000001/primary_doc.xml
2025677,Helios Holdings XXI a series of Helios Holdings Master LLC,D/A,2024-08-09,https://www.sec.gov/Archives/edgar/data/2025677/000202567724000003/primary_doc.xml
2025679,Infinitas Capital SPV III a series of Infinitas Capital Master LLC,D/A,2024-08-19,https://www.sec.gov/Archives/edgar/data/2025679/000202567924000002/primary_doc.xml
2025683,"Equitybee 22-19075, a Series of Equitybee cFund Master LLC",D,2024-08-12,https://www.sec.gov/Archives/edgar/data/2025683/000196300024000004/primary_doc.xml
2025700,Elevate Park Hill LLC,D,2024-08-08,https://www.sec.gov/Archives/edgar/data/2025700/000202570024000001/primary_doc.xml
2025718,Arrowhead 59 LLC,D,2024-07-11,https://www.sec.gov/Archives/edgar/data/2025718/000202571824000001/primary_doc.xml
2025744,Scient Fund 1 LLC,D/A,2024-07-12,https://www.sec.gov/Archives/edgar/data/2025744/000189641024000029/primary_doc.xml
2025745,"D. E. Shaw Diopter Fund II, L.L.C.",D/A,2024-08-23,https://www.sec.gov/Archives/edgar/data/2025745/000202574524000004/primary_doc.xml
2025783,"Hafele Three Charters Fund, LLC",D,2024-09-11,https://www.sec.gov/Archives/edgar/data/2025783/000202578324000001/primary_doc.xml
2025812,Clarum Aspen Private Credit Fund LLC,D/A,2024-07-15,https://www.sec.gov/Archives/edgar/data/2025812/000202438824000004/primary_doc.xml
2025814,"Easton Acquisition Partners, LLC",D,2024-07-12,https://www.sec.gov/Archives/edgar/data/2025814/000202581424000003/primary_doc.xml
2025830,"Series 25-1, a series of StartEngine Private LLC",D,2024-09-05,https://www.sec.gov/Archives/edgar/data/2025830/000202583024000001/primary_doc.xml
2025846,"Series 24-1, a series of StartEngine Private LLC",D,2024-08-16,https://www.sec.gov/Archives/edgar/data/2025846/000202584624000001/primary_doc.xml
2025861,"Madison Net Lease Fund IV, LLC",D,2024-07-09,https://www.sec.gov/Archives/edgar/data/2025861/000202586124000001/primary_doc.xml
2025873,"Mabank Lakeridge Self Storage, LLC",D/A,2024-09-09,https://www.sec.gov/Archives/edgar/data/2025873/000203676024000002/primary_doc.xml
2025970,"SCE Zimmerman Industrial Investors, LLC",D,2024-07-11,https://www.sec.gov/Archives/edgar/data/2025970/000202597024000001/primary_doc.xml
2025986,SOUTHMARK SELECT REAL ESTATE FUND LLC,D,2024-07-23,https://www.sec.gov/Archives/edgar/data/2025986/000202598624000001/primary_doc.xml
2026009,"Blue Investment Opportunities, LLC - Wonder Series1",D,2024-09-12,https://www.sec.gov/Archives/edgar/data/2026009/000202600924000003/primary_doc.xml
2026061,"Union Court Apartments, LLC",D,2024-08-21,https://www.sec.gov/Archives/edgar/data/2026061/000202606124000001/primary_doc.xml
2026111,"DVPI Direct Opportunities, LLC",D,2024-08-29,https://www.sec.gov/Archives/edgar/data/2026111/000195290624000001/primary_doc.xml
2026121,Corrum Capital Sports Funding LLC,D,2024-09-10,https://www.sec.gov/Archives/edgar/data/2026121/000202612124000001/primary_doc.xml
2026129,"FLTC Holdings, LLC",D,2024-07-01,https://www.sec.gov/Archives/edgar/data/2026129/000202612924000002/primary_doc.xml
